id,name,category,quantity,price,created_at,updated_at
7822,"SAILOR'S CHOICE BRANDY",BRANDY,375,210,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
7823,"SAILOR'S CHOICE BRANDY",BRANDY,500,250,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
7824,"SAILOR'S CHOICE BRANDY",BRANDY,750,420,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
7825,"SAILOR'S CHOICE FINE WKY",WHYSKY,375,190,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
7828,"SAILORS SPECIAL INDIAN BRANDY",BRANDY,180,220,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
7829,"SAILORS SPECIAL INDIAN BRANDY",BRANDY,375,400,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
7830,"SAILORS SPECIAL INDIAN BRANDY",BRANDY,500,430,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
7832,"SAINT LOUIS XO FRENCH BARNDY",BRANDY,180,280,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
7836,"SALSA BRANDY",BRANDY,180,140,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
7837,"SALSA BRANDY",BRANDY,375,260,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
7838,"SALSA BRANDY",BRANDY,500,350,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
7839,"SALSA BRANDY",BRANDY,750,430,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
7840,"SALSA DELUXE RUM",RUM,1000,290,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
7841,"SALSA DELUXE RUM",RUM,275,110,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
7842,"SALSA DELUXE RUM",RUM,375,170,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
7843,"SALSA XXX RUM",RUM,750,280,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
7844,"SALUTE BRANDY",BRANDY,375,230,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
7845,"SALUTE BRANDY",BRANDY,750,430,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
7846,"SALZA BRANDY",BRANDY,1000,300,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
7847,"SALZA BRANDY",BRANDY,500,340,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
7848,"SALZA BRANDY",BRANDY,750,390,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
7849,"SALZA XXX RUM",RUM,1000,300,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
7850,"SALZA XXX RUM",RUM,500,340,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
7851,"SALZA XXX RUM",RUM,750,390,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
7852,"SAMARA RED WINE",WINE,375,290,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
7853,"SAMARA RED WINE",WINE,750,480,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
7854,"SAMARA WHITE WINE",WINE,375,290,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
7855,"SAMARA WHITE WINE",WINE,750,480,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
7856,"SAMURAI GRAPE BRANDY",BRANDY,180,110,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
7857,"SAMURAI GRAPE BRANDY",BRANDY,375,210,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
7858,"SAMURAI GRAPE BRANDY",BRANDY,500,250,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
7859,"SAMURAI GRAPE BRANDY",BRANDY,750,380,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
7860,"SAMURAI SUP DLX XXX RUM",RUM,375,210,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
7861,"SAMURAI XXX RUM",RUM,375,210,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
7862,"SAMURAI XXX RUM",RUM,500,240,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
7863,"SAMURAI XXX RUM",RUM,750,380,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
7864,"SAN ANDRE VINHO PORT WINE",WINE,750,210,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
7865,"SAN ANDRE VINHO PORTO",WINE,375,140,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
7866,"SAN ANDRE VINHO PORTO",WINE,750,250,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
7867,"SAN FRAN PORT WINE NO.5",WINE,750,180,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
7868,"SAND PIPER PREMIUM BEER",BEER,650,70,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
7869,"SANTA BARBARA PORT WINE",WINE,180,90,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
7870,"SANTA BARBARA PORT WINE",WINE,375,140,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
7871,"SANTA BARBARA PORT WINE",WINE,750,260,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
7872,"SANTA BARBARA PREMIUM PORT WINE",WINE,375,150,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
7873,"SANTA BARBARA PREMIUM PORT WINE",WINE,750,280,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
7874,"SANTA CRUZ PORT WINE",WINE,180,140,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
7875,"SANTA CRUZ PORT WINE",WINE,375,230,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
7876,"SANTA CRUZ PORT WINE",WINE,750,400,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
7879,"SANTE CHENIN BLANC WTE WI",WINE,750,470,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
7880,"SANTO STRONG FIZZT PORT WINE",WINE,375,180,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
7887,"SAVOY CLUB DRY GIN",GIN,750,500,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
7889,"SAVOY CLUB GIN",GIN,180,360,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
7893,"SAVOY CLUB GIN & FRH LIME",GIN,180,120,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
7894,"SAVOY CLUB GIN & FRH LIME",GIN,375,240,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
7895,"SAVOY CLUB GIN & FRH LIME",GIN,750,470,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
7896,"SAVOY CLUB XXX RUM",RUM,375,180,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
7897,"SAVOY CLUB XXX RUM",RUM,750,360,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
7899,"SAVOY CLUB'S RARE GIN & FRESH LIME",GIN,180,190,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
7900,"SAVOY CLUB'S RARE GIN & FRESH LIME",GIN,375,360,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
7901,"SAVOY CLUB'S RARE GIN & FRESH LIME",GIN,500,430,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
7903,"SAVOY DELUXE XXX RUM",RUM,1000,430,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
7904,"SAVOY DELUXE XXX RUM",RUM,375,170,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
7905,"SAVOY DELUXE XXX RUM",RUM,500,220,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
7906,"SAVOY DELUXE XXX RUM",RUM,750,340,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
7907,"SAVOY NO.1 BRANDY",BRANDY,375,170,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
7908,"SAVOY NO.1 BRANDY",BRANDY,500,220,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
7909,"SAVOY NO.1 BRANDY",BRANDY,750,340,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
7911,"SAVRIN AUTOGRAPH XO BRANDY",BRANDY,180,290,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
7916,"SCARLET CITRON VODKA",VODKA,180,310,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
7921,"SCARLET GREEN APPLE VODKA",VODKA,180,310,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
7926,"SCARLET ORANGE VODKA",VODKA,180,310,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
7931,"SCARLETTS VS BRANDY",BRANDY,180,120,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
7932,"SCARLETTS VS BRANDY",BRANDY,375,350,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
7933,"SCARLETTS VS BRANDY",BRANDY,500,420,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
7936,"SCARLETTS XXX RUM",RUM,180,180,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
7937,"SCARLETTS XXX RUM",RUM,375,360,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
7938,"SCARLETTS XXX RUM",RUM,500,420,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
7942,"SCOTTISH RUM",RUM,750,260,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
7957,"SECRET CODE 2255 MAFIA'S PROTOCOL SPARKLING BRUT",WINE,180,100,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
7958,"SECRET CODE 2255 MAFIA'S PROTOCOL SPARKLING BRUT",WINE,375,190,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
7959,"SECRET CODE 2255 MAFIA'S PROTOCOL SPARKLING BRUT",WINE,750,380,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
7960,"SECRET CODE 2255 THE GANGSTER'S SPARKLING BRUT",WINE,180,90,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
7961,"SECRET CODE 2255 THE GANGSTER'S SPARKLING BRUT",WINE,375,180,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
7962,"SECRET CODE 2255 THE GANGSTER'S SPARKLING BRUT",WINE,750,350,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
7963,"SECRET CODE 2255 SPARKLING BRUT",WINE,180,80,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
7964,"SECRET CODE 2255 SPARKLING BRUT",WINE,375,160,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
7965,"SECRET CODE 2255 SPARKLING BRUT",WINE,750,310,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
7967,"SECRET CODE PREMIUM BRANDY",BRANDY,180,330,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
7972,"SECRET CODE PREMIUM WHISKY",WHYSKY,180,330,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
7977,"SELECT MANSION HOUSE FRENCH BRANDY",BRANDY,180,270,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
7982,"SENATE ROYALE WHISKY",WHYSKY,180,260,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
7986,"SENTINI O L DLX F BDY",BRANDY,375,170,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
7987,"SENTINI'S CR DO DLX RUM",RUM,750,370,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
7989,"SENTINI'S DEZ ORN FLV VOD",VODKA,375,260,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
7990,"SENTINI'S DEZ ORN FLV VOD",VODKA,500,310,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
7992,"SENTINI'S TOPUP XXX RUM",RUM,1000,370,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
7993,"SENTINI'S TOPUP XXX RUM",RUM,375,170,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
7994,"SENTINI'S TOPUP XXX RUM",RUM,500,240,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
7996,"SEVEN ISLANDS RARE PREMIUM WHISKY",WHYSKY,180,370,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
8000,"SEVEN KNIGHTS DR'S BRANDY",BRANDY,375,140,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
8001,"SEVEN KNIGHTS DR'S BRANDY",BRANDY,750,280,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
8003,"SEVEN KNIGHTS PREMIUM WHISKY",WHYSKY,180,150,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
8004,"SEVEN KNIGHTS PREMIUM WHISKY",WHYSKY,375,380,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
8005,"SEVEN KNIGHTS PREMIUM WHISKY",WHYSKY,500,430,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
8007,"SEVEN KNIGHTS XXX RUM",RUM,1000,320,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
8009,"SG 64 PREMIUM BRANDY",BRANDY,180,240,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
8010,"SG 64 PREMIUM BRANDY",BRANDY,375,460,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
8011,"SG 64 PREMIUM BRANDY",BRANDY,500,500,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
8014,"SG 64 PREMIUM RUM",RUM,180,240,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
8015,"SG 64 PREMIUM RUM",RUM,375,460,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
8016,"SG 64 PREMIUM RUM",RUM,500,500,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
8018,"SHAGLE CLASSIC XXX RUM",RUM,375,460,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
8020,"SHAGLE V.S.O.P BRANDY",BRANDY,180,300,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
8023,"SHAKTI XXX RUM",RUM,1000,320,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
8024,"SHAKTI XXX RUM",RUM,1500,480,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
8026,"SHANGRI LA SPECIAL BRANDY",BRANDY,180,300,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
8031,"SHARE XXX RUM",RUM,180,130,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
8032,"SHARE XXX RUM",RUM,500,310,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
8033,"SHARK TOOTH ERM VODKA",VODKA,180,270,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
8035,"SHARK TOOTH EXT VODKA",VODKA,180,240,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
8036,"SHARK TOOTH EXT VODKA",VODKA,375,500,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
8038,"SHARK TOOTH VODKA",VODKA,375,450,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
8041,"SHIRAZ XO BRANDY",BRANDY,180,270,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
8046,"SHIROS XXX RUM",RUM,180,170,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
8047,"SHIROS XXX RUM",RUM,500,370,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
8048,"SHIVAS CLASSIC BRANDY",BRANDY,1000,470,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
8049,"SHIVAS CLASSIC BRANDY",BRANDY,375,180,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
8050,"SHIVAS CLASSIC BRANDY",BRANDY,500,190,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
8051,"SHIVAS CLASSIC BRANDY",BRANDY,750,360,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
8052,"SHIVAS CLASSIC XXX RUM",RUM,1000,470,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
8054,"SHIVAS CLASSIC XXX RUM",RUM,375,180,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
8055,"SHIVAS CLASSIC XXX RUM",RUM,500,230,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
8056,"SHIVAS CLASSIC XXX RUM",RUM,750,360,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
8057,"SHIVAS FINE BRANDY",BRANDY,375,160,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
8058,"SHIVAS FINE BRANDY",BRANDY,750,300,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
8059,"SHIVAS XXX RUM",RUM,750,300,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
8060,"SHOT XXX RUM",RUM,1000,400,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
8062,"SHOT XXX RUM",RUM,375,150,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
8063,"SHOT XXX RUM",RUM,500,200,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
8065,"SHULINE VODKA",VODKA,180,200,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
8066,"SHULINE VODKA",VODKA,375,340,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
8067,"SHULINE VODKA",VODKA,500,430,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
8071,"SHY LADY INDIAN BRANDY",BRANDY,180,170,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
8073,"SHY LADY INDIAN BRANDY",BRANDY,375,300,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
8074,"SHY LADY INDIAN BRANDY",BRANDY,500,400,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
8078,"SHY LADY RUM",RUM,180,170,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
8080,"SHY LADY RUM",RUM,375,300,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
8081,"SHY LADY RUM",RUM,500,400,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
8083,"SIDUS PREMIUM PORT WINE",WINE,180,100,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
8084,"SIDUS PREMIUM PORT WINE",WINE,375,210,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
8085,"SIDUS PREMIUM PORT WINE",WINE,750,410,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
8086,"SIDUS PREMIUM WHITE WINE",WINE,180,150,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
8087,"SIDUS PREMIUM RED WINE",WINE,180,150,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
8088,"SIDUS PREMIUM WHITE WINE",WINE,375,270,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
8089,"SIDUS PREMIUM RED WINE",WINE,375,270,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
8090,"SIDUS PREMIUM RED WINE",WINE,750,490,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
8091,"SIDUS PREMIUM WHITE WINE",WINE,750,490,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
8097,"SIKKIM 24 CARAT BRANDY",BRANDY,1000,300,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
8098,"SIKKIM 24 CARAT BRANDY",BRANDY,180,100,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
8099,"SIKKIM 24 CARAT BRANDY",BRANDY,375,120,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
8100,"SIKKIM 24 CARAT BRANDY",BRANDY,500,260,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
8101,"SIKKIM 24 CARAT BRANDY",BRANDY,750,360,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
8102,"SIKKIM BLACK BEAR XXX RUM",RUM,180,80,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
8103,"SIKKIM BLACK CAT RUM",RUM,750,360,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
8105,"SIKKIM DELUXE MUSK BRANDY",BRANDY,180,210,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
8106,"SIKKIM DELUXE MUSK BRANDY",BRANDY,375,410,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
8107,"SIKKIM DELUXE MUSK BRANDY",BRANDY,500,490,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
8109,"SIKKIM MEDICA DOCTOR BDY",BRANDY,375,140,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
8110,"SIKKIM MEDICA DOCTOR BDY",BRANDY,750,270,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
8111,"SIKKIM MUSK CLASSIC BRANDY",BRANDY,1000,500,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
8112,"SIKKIM MUSK CLASSIC BRANDY",BRANDY,180,120,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
8113,"SIKKIM MUSK CLASSIC BRANDY",BRANDY,375,220,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
8114,"SIKKIM MUSK CLASSIC BRANDY",BRANDY,500,290,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
8115,"SIKKIM MUSK CLASSIC BRANDY",BRANDY,750,460,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
8116,"SIKKIM TEESTA WHITE RUM",RUM,375,260,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
8117,"SIKKIM TEESTA WHITE RUM",RUM,750,480,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
8118,"SIKKIM XXX PREMIUM RUM",RUM,1000,500,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
8119,"SIKKIM XXX PREMIUM RUM",RUM,180,120,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
8120,"SIKKIM XXX PREMIUM RUM",RUM,375,220,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
8121,"SIKKIM XXX PREMIUM RUM",RUM,500,290,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
8122,"SIKKIM XXX PREMIUM RUM",RUM,750,460,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
8124,"SIKKIM XXX PRIZE RUM",RUM,180,210,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
8125,"SIKKIM XXX PRIZE RUM",RUM,375,410,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
8126,"SIKKIM XXX PRIZE RUM",RUM,500,490,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
8128,"SILVER ANCHOR DRY GIN",GIN,375,210,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
8129,"SILVER ANCHOR DRY GIN",GIN,750,370,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
8132,"SILVER ARROW ORANGE VODKA",VODKA,180,320,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
8137,"SILVER CLOUD WHITE RUM",RUM,375,180,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
8138,"SILVER CLOUD WHITE RUM",RUM,500,230,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
8139,"SILVER CLOUD WHITE RUM",RUM,750,360,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
8140,"SILVER CUP CLASSIC BRANDY",BRANDY,375,160,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
8141,"SILVER CUP CLASSIC BRANDY",BRANDY,750,360,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
8144,"SILVER CUP INDIAN BRANDY",BRANDY,180,160,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
8146,"SILVER CUP INDIAN BRANDY",BRANDY,375,320,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
8147,"SILVER CUP INDIAN BRANDY",BRANDY,500,400,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
8150,"SILVER ORCHID BRANDY",BRANDY,180,160,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
8151,"SILVER ORCHID BRANDY",BRANDY,375,310,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
8152,"SILVER ORCHID BRANDY",BRANDY,500,400,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
8155,"SILVER OWL BRANDY",BRANDY,180,130,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
8156,"SILVER OWL BRANDY",BRANDY,375,240,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
8157,"SILVER OWL BRANDY",BRANDY,500,320,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
8160,"SILVER OWL RUM",RUM,180,130,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
8161,"SILVER OWL RUM",RUM,375,240,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
8162,"SILVER OWL RUM",RUM,500,320,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
8164,"SIMBA ROAR EDITION EXTRA STRONG PREMIUM BEER",BEER,500,130,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
8165,"SIMBA ROAR EDITION EXTRA STRONG PREMIUM BEER",BEER,650,140,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
8166,"SIMBA ROAR EDITION LIGHT PREMIUM LAGER BEER",BEER,650,140,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
8167,"SIMBA ROAR SERIES LIGHT PREMIUM LAGER BEER",BEER,330,80,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
8168,"SIMBA ROAR SERIES LIGHT PREMIUM LAGER BEER",BEER,500,130,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
8169,"SIMBA ROAR SERIES LIGHT PREMIUM LAGER BEER",BEER,650,140,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
8170,"SIMBA ROAR SERIES WILD PREMIUM STRONG BEER",BEER,500,140,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
8171,"SIMBA ROAR SERIES WILD PREMIUM STRONG BEER",BEER,650,160,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
8172,"SIMBA STOUT CREAMY, CACAO AND ESPRESSO",BEER,330,130,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
8173,"SIMBA STOUT CREAMY, CACAO AND ESPRESSO",BEER,500,170,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
